Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
573,"573.13882","Klebsiella pneumoniae KPN2058ec","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.29939","Klebsiella pneumoniae strain Kpngiani7132635","ciprofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
72407,"72407.1465","Klebsiella pneumoniae subsp. pneumoniae strain PP6","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
90371,"90371.2135","Salmonella enterica subsp. enterica serovar Typhimurium strain R9_3243_R1","ciprofloxacin","Susceptible",,,,,"Kirby-Bauer disk diffusion agar assay",,,,"CLSI",2013,,,,"Laboratory Method",,"28389536"
1440042,"1440042.3","Campylobacter jejuni CVM 41985","ciprofloxacin","Resistant",,,,,"broth microdilution",,"Sensititre","Thermo Fisher Scientific","EUCAST",,,,,"Laboratory Method","26519386","26519386"
573,"573.21680","Klebsiella pneumoniae strain EuSCAPE_IL076","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
590,"590.12560","Salmonella enterica SRR3098264","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
573,"573.18128","Klebsiella pneumoniae strain ITU3987","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
470,"470.9870","Acinetobacter baumannii SRR3131163","ciprofloxacin",,">2",">","2","mg/L","BD-Phoenix",,,,,,,,,"Laboratory Method",,"31479500"
590,"590.14015","Salmonella enterica SRR2636955","ciprofloxacin",,"<=0.01","<=","0.01","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
485,"485.4684","Neisseria gonorrhoeae ERR855069","ciprofloxacin",,"<=0.008","<=","0.008","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
1438736,"1438736.3","Klebsiella pneumoniae CHS 30","ciprofloxacin","Resistant",,,,,"MIC",,,,,,,,,"Laboratory Method",,
590,"590.15673","Salmonella enterica SRR3295528","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
485,"485.3719","Neisseria gonorrhoeae ERR222920","ciprofloxacin",,"0.015",,"0.015","mg/L",,,,,"EUCAST",2017,,,,"Laboratory Method",,"30510172"
573,"573.31587","Klebsiella pneumoniae strain 5090 strain not applicable","ciprofloxacin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.13084","Klebsiella pneumoniae KPN1070ec","ciprofloxacin","Resistant",">2",">","2","mg/L","MIC",,"BD phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
611,"611.81","Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N42239","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","27381390"
470,"470.10430","Acinetobacter baumannii SRR3227046","ciprofloxacin",,">2",">","2","mg/L","BD-Phoenix",,,,,,,,,"Laboratory Method",,"31479500"
562,"562.22754","Escherichia coli O25:H4 strain ECO0345","ciprofloxacin","Resistant",,,,,,,"Vitek2","bioMerieux",,,,,,"Laboratory Method",,"28720578"
72407,"72407.1308","Klebsiella pneumoniae subsp. pneumoniae strain SIKP026","ciprofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
28150,"28150.22","Salmonella enterica subsp. enterica serovar Senftenberg strain CVM N42232","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","broth microdilution",,"Dehydrated Panels CMV2AGNF and CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
573,"573.13927","Klebsiella pneumoniae KPN2109ec","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.18619","Klebsiella pneumoniae strain WCHKP015558","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.4137","Klebsiella pneumoniae strain k2362","ciprofloxacin",,"2",,"2","mg/L","agar dilution",,,,"EUCAST",2016,,,,"Laboratory Method",,"28223459"
485,"485.4678","Neisseria gonorrhoeae ERR855063","ciprofloxacin",,"0.015",,"0.015","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
573,"573.12973","Klebsiella pneumoniae 3306","ciprofloxacin","Resistant",">2",">","2","mg/L","MIC",,"BD phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
485,"485.3544","Neisseria gonorrhoeae ERR1082184","ciprofloxacin",,"0.015",,"0.015","mg/L",,,,,"EUCAST",2017,,,,"Laboratory Method",,"30510172"
485,"485.8481","Neisseria gonorrhoeae strain 4478STDY6637932","ciprofloxacin",,"0.03",,"0.03","mg/L","MIC",,,,"EUCAST",,,,,"Laboratory Method",,"32091356"
470,"470.7961","Acinetobacter baumannii strain MRSN7631","ciprofloxacin","Resistant","2",">","2","mg/L","MIC",,"Phoenix","Becton Dickinson","CLSI",,,,,"Laboratory Method",,
192955,"192955.62","Salmonella enterica subsp. enterica serovar Kentucky strain CVM N43447","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","broth microdilution",,"Dehydrated Panels CMV2AGNF and CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
573,"573.12493","Klebsiella pneumoniae strain 337","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
623,"623.1339","Shigella flexneri strain AUSMDU00008360","ciprofloxacin","Susceptible",,,,,"agar dilution or broth microdilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
1438777,"1438777.3","Klebsiella pneumoniae CHS 73","ciprofloxacin","Resistant",,,,,"MIC",,,,,,,,,"Laboratory Method",,
590,"590.15223","Salmonella enterica SRR3295836","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
485,"485.252","Neisseria gonorrhoeae strain GCGS137","ciprofloxacin",,"32",,"32","mg/L","MIC",,,,"CDC Gonococcal Isolate Surveillance Project (GISP) protocol",,,,,"Laboratory Method",,"27575582"
485,"485.3915","Neisseria gonorrhoeae ERR2631947","ciprofloxacin",,"32",,"32","mg/L","MIC",,,"bioMeurieux",,,,,,"Laboratory Method",,"32829411"
573,"573.18030","Klebsiella pneumoniae strain TUM14696","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
1398956,"1398956.3","Acinetobacter baumannii UH14508","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"24449752"
562,"562.23721","Escherichia coli O102:H6 strain ECO1446","ciprofloxacin","Resistant",,,,,"agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
573,"573.24455","Klebsiella pneumoniae strain MUGSI_98","ciprofloxacin","Resistant","8",">","8","mg/L","MIC",,,,"CLSI",,,,,"Laboratory Method",,
590,"590.13679","Salmonella enterica SRR1646522","ciprofloxacin",,"0.03",,"0.03","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
573,"573.12587","Klebsiella pneumoniae strain 45710","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
485,"485.7558","Neisseria gonorrhoeae strain AUSMDU00006784","ciprofloxacin","Resistant","0.008",,"0.008","mg/L","agar dilution",,,,"clsi",2016,,,,"Laboratory Method",,"29182725"
470,"470.10003","Acinetobacter baumannii SRR3159162","ciprofloxacin",,">2",">","2","mg/L","BD-Phoenix",,,,,,,,,"Laboratory Method",,"31479500"
485,"485.7139","Neisseria gonorrhoeae strain 395-12 (WHO_V)","ciprofloxacin",,"32",,"32","mg/L","E-test",,,"bioMérieux",,,,,,"Laboratory Method",,"31358980"
573,"573.12902","Klebsiella pneumoniae 119","ciprofloxacin","Susceptible","<=0.5","<=","0.5","mg/L","MIC",,"BD phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.15577","Klebsiella pneumoniae strain KSB2_4B","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
287,"287.8030","Pseudomonas aeruginosa strain MRSN18855","ciprofloxacin","Susceptible","<=0.5","<=","0.5","mg/L","MIC",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.23546","Escherichia coli O6:H1 strain ECO1233","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
287,"287.12623","Pseudomonas aeruginosa strain F2081","ciprofloxacin","Intermediate",,,,,"agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"32048461"
590,"590.17378","Salmonella enterica SRR1334372","ciprofloxacin",,"<=0.01","<=","0.01","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
485,"485.6188","Neisseria gonorrhoeae ERR971381","ciprofloxacin",,"16",,"16","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
90371,"90371.2125","Salmonella enterica subsp. enterica serovar Typhimurium strain R9_3245_R1","ciprofloxacin","Susceptible",,,,,"Kirby-Bauer disk diffusion agar assay",,,,"CLSI",2013,,,,"Laboratory Method",,"28389536"
573,"573.29867","Klebsiella pneumoniae strain Kpngiani7132557","ciprofloxacin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
485,"485.6433","Neisseria gonorrhoeae SRR2736238","ciprofloxacin",,"0.015",,"0.015","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
485,"485.4574","Neisseria gonorrhoeae ERR854939","ciprofloxacin",,"16",,"16","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
165302,"165302.8","Salmonella enterica subsp. enterica serovar Reading strain CVM N29378","ciprofloxacin","Susceptible","=0.03","=","0.03","mg/L","broth microdilution",,"Dehydrated Panels CMV2AGNF and CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
550,"550.929","Enterobacter cloacae strain e813","ciprofloxacin",,"1",,"1","mg/L","MIC",,,,"EUCAST",2016,,,,"Laboratory Method",,"27669519"
470,"470.7886","Acinetobacter baumannii strain MRSN7500","ciprofloxacin","Resistant","2",">","2","mg/L","MIC",,"Phoenix","Becton Dickinson","CLSI",,,,,"Laboratory Method",,
562,"562.22815","Escherichia coli O16:H5 strain ECO0414","ciprofloxacin","Susceptible",,,,,,,"Vitek2","bioMerieux",,,,,,"Laboratory Method",,"28720578"
485,"485.5841","Neisseria gonorrhoeae ERR223671","ciprofloxacin",,"16",,"16","mg/L",,,,,"EUCAST",2017,,,,"Laboratory Method",,"30510172"
590,"590.15953","Salmonella enterica SRR3665002","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
485,"485.8972","Neisseria gonorrhoeae strain 4478STDY6638293","ciprofloxacin",,"4",,"4","mg/L","MIC",,,,"EUCAST",,,,,"Laboratory Method",,"32091356"
584,"584.202","Proteus mirabilis strain AR_0155","ciprofloxacin","Resistant",">8",">","8","mg/L","MIC",,,,"CLSI",,,,,"Laboratory Method",,
485,"485.5389","Neisseria gonorrhoeae ERR1555195","ciprofloxacin",,"0.03",,"0.03","mg/L","agar dilution or Etest",,,,,,,,,"Laboratory Method",,"31479500"
470,"470.10361","Acinetobacter baumannii SRR3225243","ciprofloxacin",,">2",">","2","mg/L","BD-Phoenix",,,,,,,,,"Laboratory Method",,"31479500"
573,"573.15584","Klebsiella pneumoniae strain KSB2_7C","ciprofloxacin","Susceptible",,,,,,,"Vitek2","bioMerieux","CLSI",,,,,"Laboratory Method",,"28369261"
573,"573.18540","Klebsiella pneumoniae strain WUSM_KP_40","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.29075","Klebsiella pneumoniae strain RADAR68","ciprofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
590,"590.15780","Salmonella enterica SRR3188256","ciprofloxacin",,"<=0.01","<=","0.01","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16227","Salmonella enterica SRR2567148","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
485,"485.780","Neisseria gonorrhoeae strain 33232","ciprofloxacin","Susceptible","0.004",,"0.004","mg/L","MIC",,,,"CLSI",2014,,,,"Laboratory Method",,"25378573"
485,"485.9078","Neisseria gonorrhoeae strain 4478STDY6638621","ciprofloxacin",,"8",,"8","mg/L","MIC",,,,"EUCAST",,,,,"Laboratory Method",,"32091356"
573,"573.5678","Klebsiella pneumoniae strain PB28","ciprofloxacin","Resistant","2",,"2","mg/L",,,"Vitek 2","bioMerieux","EUCAST",,,,,"Laboratory Method",,"28118859"
573,"573.34224","Klebsiella pneumoniae strain KR397","ciprofloxacin","Resistant",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
590,"590.12524","Salmonella enterica SRR2920119","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
485,"485.6199","Neisseria gonorrhoeae SRR1661167","ciprofloxacin",,"0.032",,"0.032","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
573,"573.13800","Klebsiella pneumoniae KPN1952ec","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.20060","Klebsiella pneumoniae strain AR_0135","ciprofloxacin","Resistant",">8",">","8","mg/L","MIC",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.16474","Klebsiella pneumoniae strain KP9","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
485,"485.6696","Neisseria gonorrhoeae SRR3360982","ciprofloxacin",,"0.015",,"0.015","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
550,"550.839","Enterobacter cloacae strain e298","ciprofloxacin",,"0.029999999",,"0.029999999","mg/L","MIC",,,,"EUCAST",2016,,,,"Laboratory Method",,"27669519"
485,"485.8846","Neisseria gonorrhoeae strain 4478STDY6637661","ciprofloxacin",,"2",,"2","mg/L","MIC",,,,"EUCAST",,,,,"Laboratory Method",,"32091356"
573,"573.27682","Klebsiella pneumoniae strain 4928STDY7071710","ciprofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
470,"470.9988","Acinetobacter baumannii SRR3152510","ciprofloxacin",,">2",">","2","mg/L","BD-Phoenix",,,,,,,,,"Laboratory Method",,"31479500"
28901,"28901.855","Salmonella enterica strain CVM 43811","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","27381390"
562,"562.22717","Escherichia coli O25:H4 strain ECO0302","ciprofloxacin","Resistant",,,,,,,"Vitek2","bioMerieux",,,,,,"Laboratory Method",,"28720578"
573,"573.14234","Klebsiella pneumoniae KPN557ec","ciprofloxacin","Resistant",">2",">","2","mg/L","MIC",,"BD phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
485,"485.4604","Neisseria gonorrhoeae ERR854993","ciprofloxacin",,"1",,"1","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
590,"590.16417","Salmonella enterica SRR3295599","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15784","Salmonella enterica SRR2407572","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
550,"550.944","Enterobacter cloacae strain e880","ciprofloxacin",,"4",,"4","mg/L","MIC",,,,"EUCAST",2016,,,,"Laboratory Method",,"27669519"
573,"573.12559","Klebsiella pneumoniae strain 40882","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
562,"562.23638","Escherichia coli O2:H6 strain ECO1365","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
573,"573.29130","Klebsiella pneumoniae","ciprofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
485,"485.3719","Neisseria gonorrhoeae ERR222920","ciprofloxacin",,"0.015",,"0.015","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
624,"624.2020","Shigella sonnei strain 149191","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
485,"485.3733","Neisseria gonorrhoeae ERR222929","ciprofloxacin",,"0.015",,"0.015","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
562,"562.28565","Escherichia coli strain AR_0368","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","MIC",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.21293","Klebsiella pneumoniae strain EuSCAPE_TR273","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
1402492,"1402492.3","Pseudomonas aeruginosa X24509","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,
573,"573.13890","Klebsiella pneumoniae KPN2066ec","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.33283","Klebsiella pneumoniae strain KP0285","ciprofloxacin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
590,"590.17440","Salmonella enterica SRR1619583","ciprofloxacin",,"<=0.01","<=","0.01","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
485,"485.5589","Neisseria gonorrhoeae ERR1560929","ciprofloxacin",,">=32",">=","32","mg/L","agar dilution or Etest",,,,,,,,,"Laboratory Method",,"31479500"
624,"624.2152","Shigella sonnei strain 174675","ciprofloxacin","r",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
562,"562.22856","Escherichia coli O6:H1 strain ECO0473","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
485,"485.4305","Neisseria gonorrhoeae ERR3201165","ciprofloxacin",,"<=0.008","<=","0.008","mg/L","Etest",,,,,,,,,"Laboratory Method",,"31479500"
573,"573.20617","Klebsiella pneumoniae strain EuSCAPE_GR134","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.26192","Klebsiella pneumoniae strain 5012STDY7312625","ciprofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.30975","Klebsiella pneumoniae strain 2429","ciprofloxacin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
485,"485.6662","Neisseria gonorrhoeae SRR3360751","ciprofloxacin",,"16",,"16","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
573,"573.36178","Klebsiella pneumoniae strain HMKU-VET","ciprofloxacin","Resistant",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.17717","Klebsiella pneumoniae strain D45","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.20450","Klebsiella pneumoniae strain EuSCAPE_GR030","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
470,"470.7833","Acinetobacter baumannii strain MRSN7418","ciprofloxacin","Resistant","2",">","2","mg/L","MIC",,"Microscan","Siemens","CLSI",,,,,"Laboratory Method",,
